token,count_a,count_b,log_odds,z
屬,1,4,-0.2752049702518162,-0.30840665972904824
臭,1,4,-0.2752049702518162,-0.30840665972904824
松,1,4,-0.2752049702518162,-0.30840665972904824
眼,1,4,-0.2752049702518162,-0.30840665972904824
歡,1,4,-0.2752049702518162,-0.30840665972904824
逢,1,4,-0.2752049702518162,-0.30840665972904824
孤,1,4,-0.2752049702518162,-0.30840665972904824
環,1,4,-0.2752049702518162,-0.30840665972904824
儀,1,4,-0.2752049702518162,-0.30840665972904824
經,1,4,-0.2752049702518162,-0.30840665972904824
外,1,4,-0.2752049702518162,-0.30840665972904824
華,1,4,-0.2752049702518162,-0.30840665972904824
物,1,4,-0.2752049702518162,-0.30840665972904824
登,1,4,-0.2752049702518162,-0.30840665972904824
燭,1,4,-0.2752049702518162,-0.30840665972904824
象,1,4,-0.2752049702518162,-0.30840665972904824
年,6,19,-0.12159361850318096,-0.31509067647116124
圖,6,19,-0.12159361850318096,-0.31509067647116124
酒,7,22,-0.11651147521227312,-0.32551581344504077
爲,5,17,-0.16953609880058984,-0.4080559781434906
來,4,14,-0.18874716525094826,-0.4092334223353368
莫,4,14,-0.18874716525094826,-0.4092334223353368
肝,3,11,-0.21929222174867835,-0.4165125918185667
將,2,8,-0.2753910262316257,-0.43644774787010004
群,2,8,-0.2753910262316257,-0.43644774787010004
動,1,5,-0.4125151991594205,-0.4895612076164591
鳴,1,5,-0.4125151991594205,-0.4895612076164591
形,1,5,-0.4125151991594205,-0.4895612076164591
蓮,1,5,-0.4125151991594205,-0.4895612076164591
結,1,5,-0.4125151991594205,-0.4895612076164591
投,1,5,-0.4125151991594205,-0.4895612076164591
鶚,1,5,-0.4125151991594205,-0.4895612076164591
密,1,5,-0.4125151991594205,-0.4895612076164591
官,9,30,-0.1566253798517927,-0.5033307560796855
重,5,18,-0.20750638745017547,-0.5065132337525103
衣,3,12,-0.2755773355440345,-0.5348987693467919
司,3,12,-0.2755773355440345,-0.5348987693467919
托,2,9,-0.3491965175092693,-0.5702312285085277
文,2,9,-0.3491965175092693,-0.5702312285085277
避,2,9,-0.3491965175092693,-0.5702312285085277
在,2,9,-0.3491965175092693,-0.5702312285085277
神,2,9,-0.3491965175092693,-0.5702312285085277
飛,1,6,-0.5169196830725209,-0.644306359594539
佩,1,6,-0.5169196830725209,-0.644306359594539
初,1,6,-0.5169196830725209,-0.644306359594539
能,1,6,-0.5169196830725209,-0.644306359594539
手,1,6,-0.5169196830725209,-0.644306359594539
塵,1,6,-0.5169196830725209,-0.644306359594539
終,1,6,-0.5169196830725209,-0.644306359594539
尺,1,6,-0.5169196830725209,-0.644306359594539
絲,1,6,-0.5169196830725209,-0.644306359594539
辰,1,6,-0.5169196830725209,-0.644306359594539
好,1,6,-0.5169196830725209,-0.644306359594539
離,1,6,-0.5169196830725209,-0.644306359594539
面,3,13,-0.3260792869621927,-0.645880081419287
石,2,10,-0.41284008102248926,-0.6928893642795234
論,2,10,-0.41284008102248926,-0.6928893642795234
十,2,10,-0.41284008102248926,-0.6928893642795234
期,2,10,-0.41284008102248926,-0.6928893642795234
斗,2,10,-0.41284008102248926,-0.6928893642795234
聯,2,10,-0.41284008102248926,-0.6928893642795234
看,4,17,-0.31416420790194355,-0.7150019761920777
賢,3,14,-0.37170299953574126,-0.7504117713829797
天,5,21,-0.3069388695524653,-0.7786685713179746
親,1,7,-0.5994037620457524,-0.7801781521066615
露,1,7,-0.5994037620457524,-0.7801781521066615
集,1,7,-0.5994037620457524,-0.7801781521066615
蒼,1,7,-0.5994037620457524,-0.7801781521066615
擬,1,7,-0.5994037620457524,-0.7801781521066615
堪,1,7,-0.5994037620457524,-0.7801781521066615
立,2,11,-0.46839432937602243,-0.806325536198017
禁,2,11,-0.46839432937602243,-0.806325536198017
殿,1,8,-0.6664329366817965,-0.9019248995611399
芳,1,8,-0.6664329366817965,-0.9019248995611399
向,1,8,-0.6664329366817965,-0.9019248995611399
參,1,8,-0.6664329366817965,-0.9019248995611399
新,2,13,-0.5609582737176817,-1.0110737409525095
忘,2,13,-0.5609582737176817,-1.0110737409525095
星,1,9,-0.7221006996433141,-1.0127129892833022
香,1,9,-0.7221006996433141,-1.0127129892833022
然,1,9,-0.7221006996433141,-1.0127129892833022
數,1,9,-0.7221006996433141,-1.0127129892833022
鳳,1,9,-0.7221006996433141,-1.0127129892833022
綸,1,9,-0.7221006996433141,-1.0127129892833022
光,1,9,-0.7221006996433141,-1.0127129892833022
切,1,9,-0.7221006996433141,-1.0127129892833022
心,8,34,-0.3150528896597766,-1.0140257932641714
力,0,5,-1.3453801573265558,-1.070575870069089
磨,0,5,-1.3453801573265558,-1.070575870069089
凌,0,5,-1.3453801573265558,-1.070575870069089
案,0,5,-1.3453801573265558,-1.070575870069089
耐,0,5,-1.3453801573265558,-1.070575870069089
獨,0,5,-1.3453801573265558,-1.070575870069089
趨,0,5,-1.3453801573265558,-1.070575870069089
舌,0,5,-1.3453801573265558,-1.070575870069089
設,0,5,-1.3453801573265558,-1.070575870069089
帶,0,5,-1.3453801573265558,-1.070575870069089
勞,0,5,-1.3453801573265558,-1.070575870069089
曉,0,5,-1.3453801573265558,-1.070575870069089
喝,0,5,-1.3453801573265558,-1.070575870069089
使,0,5,-1.3453801573265558,-1.070575870069089
元,0,5,-1.3453801573265558,-1.070575870069089
荷,0,5,-1.3453801573265558,-1.070575870069089
報,0,5,-1.3453801573265558,-1.070575870069089
拚,0,5,-1.3453801573265558,-1.070575870069089
罷,0,5,-1.3453801573265558,-1.070575870069089
挺,0,5,-1.3453801573265558,-1.070575870069089
秩,0,5,-1.3453801573265558,-1.070575870069089
得,2,14,-0.6000065911610593,-1.1044481674394862
寒,2,14,-0.6000065911610593,-1.1044481674394862
色,1,10,-0.7691428111414318,-1.114751366254277
府,1,10,-0.7691428111414318,-1.114751366254277
氣,1,10,-0.7691428111414318,-1.114751366254277
摠,1,10,-0.7691428111414318,-1.114751366254277
契,6,29,-0.3938249572205663,-1.134713439711463
勤,0,6,-1.3455187653552727,-1.1728779306235502
洲,0,6,-1.3455187653552727,-1.1728779306235502
閣,0,6,-1.3455187653552727,-1.1728779306235502
趁,0,6,-1.3455187653552727,-1.1728779306235502
仍,0,6,-1.3455187653552727,-1.1728779306235502
陰,0,6,-1.3455187653552727,-1.1728779306235502
早,0,6,-1.3455187653552727,-1.1728779306235502
俊,0,6,-1.3455187653552727,-1.1728779306235502
近,0,6,-1.3455187653552727,-1.1728779306235502
出,0,6,-1.3455187653552727,-1.1728779306235502
張,0,6,-1.3455187653552727,-1.1728779306235502
毋,0,6,-1.3455187653552727,-1.1728779306235502
馨,0,6,-1.3455187653552727,-1.1728779306235502
故,0,6,-1.3455187653552727,-1.1728779306235502
處,1,11,-0.8094658014205001,-1.209638517193746
閑,1,11,-0.8094658014205001,-1.209638517193746
柏,1,11,-0.8094658014205001,-1.209638517193746
嚴,1,11,-0.8094658014205001,-1.209638517193746
交,1,11,-0.8094658014205001,-1.209638517193746
暇,1,11,-0.8094658014205001,-1.209638517193746
街,0,7,-1.3456574061327684,-1.2669834916815939
湖,0,7,-1.3456574061327684,-1.2669834916815939
餘,0,7,-1.3456574061327684,-1.2669834916815939
虎,0,7,-1.3456574061327684,-1.2669834916815939
簿,0,7,-1.3456574061327684,-1.2669834916815939
波,0,7,-1.3456574061327684,-1.2669834916815939
栢,0,7,-1.3456574061327684,-1.2669834916815939
接,0,7,-1.3456574061327684,-1.2669834916815939
池,0,7,-1.3456574061327684,-1.2669834916815939
夜,0,7,-1.3456574061327684,-1.2669834916815939
敎,0,7,-1.3456574061327684,-1.2669834916815939
班,1,12,-0.8444435356778701,-1.2985667093501154
龍,1,12,-0.8444435356778701,-1.2985667093501154
郞,1,12,-0.8444435356778701,-1.2985667093501154
分,5,28,-0.4799049584846955,-1.3126094613827735
選,3,21,-0.6006106703174865,-1.3540290772932349
他,3,21,-0.6006106703174865,-1.3540290772932349
望,0,8,-1.3457960796719863,-1.3546019067868338
喉,0,8,-1.3457960796719863,-1.3546019067868338
舊,2,17,-0.6963034593524178,-1.3571525160237774
曾,1,13,-0.8750935712811101,-1.3824480918582438
威,1,13,-0.8750935712811101,-1.3824480918582438
晨,0,9,-1.3459347859858735,-1.436920374047367
