token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
榮,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
樂,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
寧,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
衆,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
字,1,7,0.6116207951070336,1.2996658002227999,-0.6880450051157663
對,4,17,2.4464831804281344,3.1563312291125136,-0.7098480486843792
賢,3,14,1.834862385321101,2.5993316004455997,-0.7644692151244987
郞,2,11,1.2232415902140672,2.0423319717786854,-0.8190903815646182
筵,2,11,1.2232415902140672,2.0423319717786854,-0.8190903815646182
公,2,11,1.2232415902140672,2.0423319717786854,-0.8190903815646182
腸,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
情,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
良,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
作,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
法,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
參,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
盟,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
秋,1,8,0.6116207951070336,1.4853323431117713,-0.8737115480047377
勝,4,18,2.4464831804281344,3.3419977720014855,-0.8955145915733511
逢,0,5,0.0,0.928332714444857,-0.928332714444857
臭,0,5,0.0,0.928332714444857,-0.928332714444857
恢,0,5,0.0,0.928332714444857,-0.928332714444857
喝,0,5,0.0,0.928332714444857,-0.928332714444857
歡,0,5,0.0,0.928332714444857,-0.928332714444857
屬,0,5,0.0,0.928332714444857,-0.928332714444857
禮,0,5,0.0,0.928332714444857,-0.928332714444857
憂,0,5,0.0,0.928332714444857,-0.928332714444857
運,0,5,0.0,0.928332714444857,-0.928332714444857
亭,0,5,0.0,0.928332714444857,-0.928332714444857
曉,0,5,0.0,0.928332714444857,-0.928332714444857
帶,0,5,0.0,0.928332714444857,-0.928332714444857
外,0,5,0.0,0.928332714444857,-0.928332714444857
宜,0,5,0.0,0.928332714444857,-0.928332714444857
