token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
亭,0,5,0.0,0.8683570684265369,-0.8683570684265369
挺,0,5,0.0,0.8683570684265369,-0.8683570684265369
憂,0,5,0.0,0.8683570684265369,-0.8683570684265369
朋,0,5,0.0,0.8683570684265369,-0.8683570684265369
幅,0,5,0.0,0.8683570684265369,-0.8683570684265369
喝,0,5,0.0,0.8683570684265369,-0.8683570684265369
恢,0,5,0.0,0.8683570684265369,-0.8683570684265369
凌,0,5,0.0,0.8683570684265369,-0.8683570684265369
逢,0,5,0.0,0.8683570684265369,-0.8683570684265369
補,0,5,0.0,0.8683570684265369,-0.8683570684265369
曉,0,5,0.0,0.8683570684265369,-0.8683570684265369
節,0,5,0.0,0.8683570684265369,-0.8683570684265369
院,0,5,0.0,0.8683570684265369,-0.8683570684265369
皁,0,5,0.0,0.8683570684265369,-0.8683570684265369
脩,0,5,0.0,0.8683570684265369,-0.8683570684265369
孤,0,5,0.0,0.8683570684265369,-0.8683570684265369
獨,0,5,0.0,0.8683570684265369,-0.8683570684265369
銜,0,5,0.0,0.8683570684265369,-0.8683570684265369
咫,0,5,0.0,0.8683570684265369,-0.8683570684265369
至,0,5,0.0,0.8683570684265369,-0.8683570684265369
到,0,5,0.0,0.8683570684265369,-0.8683570684265369
趨,0,5,0.0,0.8683570684265369,-0.8683570684265369
封,0,5,0.0,0.8683570684265369,-0.8683570684265369
舌,0,5,0.0,0.8683570684265369,-0.8683570684265369
松,0,5,0.0,0.8683570684265369,-0.8683570684265369
臭,0,5,0.0,0.8683570684265369,-0.8683570684265369
燭,0,5,0.0,0.8683570684265369,-0.8683570684265369
罷,0,5,0.0,0.8683570684265369,-0.8683570684265369
環,0,5,0.0,0.8683570684265369,-0.8683570684265369
微,0,5,0.0,0.8683570684265369,-0.8683570684265369
物,0,5,0.0,0.8683570684265369,-0.8683570684265369
秩,0,5,0.0,0.8683570684265369,-0.8683570684265369
帶,0,5,0.0,0.8683570684265369,-0.8683570684265369
迹,0,5,0.0,0.8683570684265369,-0.8683570684265369
居,0,5,0.0,0.8683570684265369,-0.8683570684265369
漏,1,10,0.7917656373713381,1.7367141368530739,-0.9449484994817358
傾,1,10,0.7917656373713381,1.7367141368530739,-0.9449484994817358
直,1,10,0.7917656373713381,1.7367141368530739,-0.9449484994817358
氣,1,10,0.7917656373713381,1.7367141368530739,-0.9449484994817358
身,2,15,1.5835312747426762,2.6050712052796112,-1.021539930536935
五,2,15,1.5835312747426762,2.6050712052796112,-1.021539930536935
鶚,0,6,0.0,1.0420284821118444,-1.0420284821118444
陰,0,6,0.0,1.0420284821118444,-1.0420284821118444
幾,0,6,0.0,1.0420284821118444,-1.0420284821118444
稱,0,6,0.0,1.0420284821118444,-1.0420284821118444
偏,0,6,0.0,1.0420284821118444,-1.0420284821118444
早,0,6,0.0,1.0420284821118444,-1.0420284821118444
國,0,6,0.0,1.0420284821118444,-1.0420284821118444
形,0,6,0.0,1.0420284821118444,-1.0420284821118444
納,0,6,0.0,1.0420284821118444,-1.0420284821118444
臨,0,6,0.0,1.0420284821118444,-1.0420284821118444
首,0,6,0.0,1.0420284821118444,-1.0420284821118444
珍,0,6,0.0,1.0420284821118444,-1.0420284821118444
動,0,6,0.0,1.0420284821118444,-1.0420284821118444
張,0,6,0.0,1.0420284821118444,-1.0420284821118444
鳴,0,6,0.0,1.0420284821118444,-1.0420284821118444
戒,0,6,0.0,1.0420284821118444,-1.0420284821118444
勤,0,6,0.0,1.0420284821118444,-1.0420284821118444
位,0,6,0.0,1.0420284821118444,-1.0420284821118444
爭,0,6,0.0,1.0420284821118444,-1.0420284821118444
卵,0,6,0.0,1.0420284821118444,-1.0420284821118444
人,5,29,3.95882818685669,5.0364709968739145,-1.0776428100172244
上,3,20,2.375296912114014,3.4734282737061477,-1.0981313615921335
古,3,20,2.375296912114014,3.4734282737061477,-1.0981313615921335
流,3,20,2.375296912114014,3.4734282737061477,-1.0981313615921335
許,1,11,0.7917656373713381,1.9103855505383813,-1.1186199131670431
路,1,11,0.7917656373713381,1.9103855505383813,-1.1186199131670431
長,1,11,0.7917656373713381,1.9103855505383813,-1.1186199131670431
坐,1,11,0.7917656373713381,1.9103855505383813,-1.1186199131670431
醉,2,16,1.5835312747426762,2.7787426189649183,-1.195211344222242
世,2,16,1.5835312747426762,2.7787426189649183,-1.195211344222242
栢,0,7,0.0,1.2156998957971517,-1.2156998957971517
尺,0,7,0.0,1.2156998957971517,-1.2156998957971517
披,0,7,0.0,1.2156998957971517,-1.2156998957971517
絲,0,7,0.0,1.2156998957971517,-1.2156998957971517
笑,0,7,0.0,1.2156998957971517,-1.2156998957971517
辰,0,7,0.0,1.2156998957971517,-1.2156998957971517
似,0,7,0.0,1.2156998957971517,-1.2156998957971517
黃,0,7,0.0,1.2156998957971517,-1.2156998957971517
佩,0,7,0.0,1.2156998957971517,-1.2156998957971517
堂,0,7,0.0,1.2156998957971517,-1.2156998957971517
耿,0,7,0.0,1.2156998957971517,-1.2156998957971517
但,0,7,0.0,1.2156998957971517,-1.2156998957971517
顏,0,7,0.0,1.2156998957971517,-1.2156998957971517
