token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
年,6,19,3.126628452318916,3.7240297922383383,-0.5974013399194225
初,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
能,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
終,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
離,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
佩,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
好,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
辰,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
飛,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
手,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
尺,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
絲,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
塵,1,6,0.5211047420531526,1.1760094080752646,-0.654904666022112
來,4,14,2.0844189682126104,2.7440219521756175,-0.6596029839630071
莫,4,14,2.0844189682126104,2.7440219521756175,-0.6596029839630071
酒,7,22,3.6477331943720688,4.31203449627597,-0.6643013019039015
避,2,9,1.0422094841063052,1.7640141121128967,-0.7218046280065915
托,2,9,1.0422094841063052,1.7640141121128967,-0.7218046280065915
神,2,9,1.0422094841063052,1.7640141121128967,-0.7218046280065915
在,2,9,1.0422094841063052,1.7640141121128967,-0.7218046280065915
文,2,9,1.0422094841063052,1.7640141121128967,-0.7218046280065915
爲,5,17,2.6055237102657633,3.3320266562132494,-0.7265029459474861
司,3,12,1.563314226159458,2.352018816150529,-0.7887045899910712
衣,3,12,1.563314226159458,2.352018816150529,-0.7887045899910712
擬,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
集,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
堪,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
親,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
蒼,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
露,1,7,0.5211047420531526,1.3720109760878088,-0.8509062340346562
十,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
期,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
論,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
石,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
聯,2,10,1.0422094841063052,1.9600156801254411,-0.9178061960191359
