token,count_a,count_b,log_odds,z
春,3,11,-0.07116317391779159,-0.13516374531744393
宇,1,4,-0.1272579258219393,-0.142610766770962
銜,1,4,-0.1272579258219393,-0.142610766770962
節,1,4,-0.1272579258219393,-0.142610766770962
儀,1,4,-0.1272579258219393,-0.142610766770962
華,1,4,-0.1272579258219393,-0.142610766770962
物,1,4,-0.1272579258219393,-0.142610766770962
至,1,4,-0.1272579258219393,-0.142610766770962
力,1,4,-0.1272579258219393,-0.142610766770962
耐,1,4,-0.1272579258219393,-0.142610766770962
微,1,4,-0.1272579258219393,-0.142610766770962
存,1,4,-0.1272579258219393,-0.142610766770962
却,1,4,-0.1272579258219393,-0.142610766770962
案,1,4,-0.1272579258219393,-0.142610766770962
昭,1,4,-0.1272579258219393,-0.142610766770962
補,1,4,-0.1272579258219393,-0.142610766770962
傑,1,4,-0.1272579258219393,-0.142610766770962
幅,1,4,-0.1272579258219393,-0.142610766770962
眼,1,4,-0.1272579258219393,-0.142610766770962
若,1,4,-0.1272579258219393,-0.142610766770962
挺,1,4,-0.1272579258219393,-0.142610766770962
迹,1,4,-0.1272579258219393,-0.142610766770962
着,1,4,-0.1272579258219393,-0.142610766770962
齊,1,4,-0.1272579258219393,-0.142610766770962
肅,1,4,-0.1272579258219393,-0.142610766770962
到,1,4,-0.1272579258219393,-0.142610766770962
獻,1,4,-0.1272579258219393,-0.142610766770962
誠,1,4,-0.1272579258219393,-0.142610766770962
上,5,18,-0.05919488628229619,-0.14449190524150587
重,5,18,-0.05919488628229619,-0.14449190524150587
行,4,15,-0.08588873980011336,-0.18942227352073465
平,4,15,-0.08588873980011336,-0.18942227352073465
尋,2,8,-0.12734622496508496,-0.2018220195709038
九,2,8,-0.12734622496508496,-0.2018220195709038
千,2,8,-0.12734622496508496,-0.2018220195709038
分,7,26,-0.07980793389022356,-0.23228871290544745
鶚,1,5,-0.26455454861842487,-0.31396575099772445
首,1,5,-0.26455454861842487,-0.31396575099772445
偶,1,5,-0.26455454861842487,-0.31396575099772445
俊,1,5,-0.26455454861842487,-0.31396575099772445
蓮,1,5,-0.26455454861842487,-0.31396575099772445
臨,1,5,-0.26455454861842487,-0.31396575099772445
仍,1,5,-0.26455454861842487,-0.31396575099772445
江,1,5,-0.26455454861842487,-0.31396575099772445
點,1,5,-0.26455454861842487,-0.31396575099772445
