token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
聖,1,11,0.6257822277847309,2.0952380952380953,-1.4694558674533644
聯,1,11,0.6257822277847309,2.0952380952380953,-1.4694558674533644
處,1,11,0.6257822277847309,2.0952380952380953,-1.4694558674533644
石,1,11,0.6257822277847309,2.0952380952380953,-1.4694558674533644
論,1,11,0.6257822277847309,2.0952380952380953,-1.4694558674533644
知,4,21,2.5031289111389237,4.0,-1.4968710888610763
年,4,21,2.5031289111389237,4.0,-1.4968710888610763
集,0,8,0.0,1.523809523809524,-1.523809523809524
膽,0,8,0.0,1.523809523809524,-1.523809523809524
懷,0,8,0.0,1.523809523809524,-1.523809523809524
氷,0,8,0.0,1.523809523809524,-1.523809523809524
士,0,8,0.0,1.523809523809524,-1.523809523809524
山,0,8,0.0,1.523809523809524,-1.523809523809524
去,0,8,0.0,1.523809523809524,-1.523809523809524
空,0,8,0.0,1.523809523809524,-1.523809523809524
白,6,28,3.7546933667083855,5.333333333333333,-1.5786399666249475
事,9,38,5.632040050062578,7.238095238095238,-1.6060551880326601
忠,1,12,0.6257822277847309,2.285714285714286,-1.6599320579295551
還,1,12,0.6257822277847309,2.285714285714286,-1.6599320579295551
班,1,12,0.6257822277847309,2.285714285714286,-1.6599320579295551
才,1,12,0.6257822277847309,2.285714285714286,-1.6599320579295551
立,1,12,0.6257822277847309,2.285714285714286,-1.6599320579295551
凜,0,9,0.0,1.7142857142857142,-1.7142857142857142
評,0,9,0.0,1.7142857142857142,-1.7142857142857142
正,0,9,0.0,1.7142857142857142,-1.7142857142857142
官,7,32,4.380475594493117,6.095238095238096,-1.7147625007449792
契,6,29,3.7546933667083855,5.523809523809524,-1.7691161571011382
共,6,29,3.7546933667083855,5.523809523809524,-1.7691161571011382
英,2,16,1.2515644555694618,3.047619047619048,-1.796054592049586
世,2,16,1.2515644555694618,3.047619047619048,-1.796054592049586
道,2,16,1.2515644555694618,3.047619047619048,-1.796054592049586
照,1,13,0.6257822277847309,2.476190476190476,-1.850408248405745
成,1,13,0.6257822277847309,2.476190476190476,-1.850408248405745
肝,1,13,0.6257822277847309,2.476190476190476,-1.850408248405745
古,3,20,1.8773466833541927,3.8095238095238093,-1.9321771261696166
