token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
罷,0,5,0.0,0.8922198429693076,-0.8922198429693076
舌,0,5,0.0,0.8922198429693076,-0.8922198429693076
漏,1,10,0.8038585209003215,1.7844396859386151,-0.9805811650382936
直,1,10,0.8038585209003215,1.7844396859386151,-0.9805811650382936
傾,1,10,0.8038585209003215,1.7844396859386151,-0.9805811650382936
氣,1,10,0.8038585209003215,1.7844396859386151,-0.9805811650382936
身,2,15,1.607717041800643,2.6766595289079227,-1.0689424871072797
稱,0,6,0.0,1.0706638115631693,-1.0706638115631693
偏,0,6,0.0,1.0706638115631693,-1.0706638115631693
納,0,6,0.0,1.0706638115631693,-1.0706638115631693
幾,0,6,0.0,1.0706638115631693,-1.0706638115631693
鶚,0,6,0.0,1.0706638115631693,-1.0706638115631693
臨,0,6,0.0,1.0706638115631693,-1.0706638115631693
國,0,6,0.0,1.0706638115631693,-1.0706638115631693
形,0,6,0.0,1.0706638115631693,-1.0706638115631693
早,0,6,0.0,1.0706638115631693,-1.0706638115631693
陰,0,6,0.0,1.0706638115631693,-1.0706638115631693
首,0,6,0.0,1.0706638115631693,-1.0706638115631693
珍,0,6,0.0,1.0706638115631693,-1.0706638115631693
鳴,0,6,0.0,1.0706638115631693,-1.0706638115631693
位,0,6,0.0,1.0706638115631693,-1.0706638115631693
動,0,6,0.0,1.0706638115631693,-1.0706638115631693
勤,0,6,0.0,1.0706638115631693,-1.0706638115631693
戒,0,6,0.0,1.0706638115631693,-1.0706638115631693
爭,0,6,0.0,1.0706638115631693,-1.0706638115631693
張,0,6,0.0,1.0706638115631693,-1.0706638115631693
卵,0,6,0.0,1.0706638115631693,-1.0706638115631693
人,5,29,4.019292604501607,5.174875089221985,-1.1555824847203775
上,3,20,2.411575562700965,3.5688793718772303,-1.1573038091762653
流,3,20,2.411575562700965,3.5688793718772303,-1.1573038091762653
古,3,20,2.411575562700965,3.5688793718772303,-1.1573038091762653
坐,1,11,0.8038585209003215,1.9628836545324768,-1.1590251336321553
許,1,11,0.8038585209003215,1.9628836545324768,-1.1590251336321553
