token,count_a,count_b,log_odds,z
少,1,5,-0.05557754363405998,-0.06595783484654544
趁,1,5,-0.05557754363405998,-0.06595783484654544
密,1,5,-0.05557754363405998,-0.06595783484654544
雪,1,5,-0.05557754363405998,-0.06595783484654544
結,1,5,-0.05557754363405998,-0.06595783484654544
聯,2,10,-0.055624458141748434,-0.09335720345944196
歸,2,10,-0.055624458141748434,-0.09335720345944196
臣,2,10,-0.055624458141748434,-0.09335720345944196
猶,2,10,-0.055624458141748434,-0.09335720345944196
君,2,10,-0.055624458141748434,-0.09335720345944196
莫,3,15,-0.05567145194043377,-0.11443535416383945
開,3,15,-0.05567145194043377,-0.11443535416383945
英,3,15,-0.05567145194043377,-0.11443535416383945
龍,2,11,-0.11114627651453812,-0.19133468401802936
北,2,11,-0.11114627651453812,-0.19133468401802936
公,2,11,-0.11114627651453812,-0.19133468401802936
才,2,11,-0.11114627651453812,-0.19133468401802936
彥,1,6,-0.15994965154109675,-0.1993667122333216
西,1,6,-0.15994965154109675,-0.1993667122333216
端,1,6,-0.15994965154109675,-0.1993667122333216
波,1,6,-0.15994965154109675,-0.1993667122333216
接,1,6,-0.15994965154109675,-0.1993667122333216
談,1,6,-0.15994965154109675,-0.1993667122333216
合,1,6,-0.15994965154109675,-0.1993667122333216
離,1,6,-0.15994965154109675,-0.1993667122333216
街,1,6,-0.15994965154109675,-0.1993667122333216
夜,1,6,-0.15994965154109675,-0.1993667122333216
圖,4,21,-0.08443828301636191,-0.2030227228483653
要,3,17,-0.12824947549874377,-0.2725859729867791
肝,2,12,-0.16010299834008368,-0.28221741642698334
照,2,12,-0.16010299834008368,-0.28221741642698334
冠,2,12,-0.16010299834008368,-0.28221741642698334
聞,1,7,-0.24240134642812006,-0.3155072532060988
僚,1,7,-0.24240134642812006,-0.3155072532060988
寧,1,7,-0.24240134642812006,-0.3155072532060988
榮,1,7,-0.24240134642812006,-0.3155072532060988
親,1,7,-0.24240134642812006,-0.3155072532060988
士,1,7,-0.24240134642812006,-0.3155072532060988
意,1,7,-0.24240134642812006,-0.3155072532060988
懷,1,7,-0.24240134642812006,-0.3155072532060988
眞,2,13,-0.2036453365864883,-0.3670512798134768
久,2,13,-0.2036453365864883,-0.3670512798134768
聲,2,13,-0.2036453365864883,-0.3670512798134768
淸,8,44,-0.11175082078423326,-0.3847507744572968
人,5,29,-0.14162527153068805,-0.3910755349104849
芳,1,8,-0.30939812889406504,-0.418727618290608
容,1,8,-0.30939812889406504,-0.418727618290608
腸,1,8,-0.30939812889406504,-0.418727618290608
百,1,8,-0.30939812889406504,-0.418727618290608
常,1,8,-0.30939812889406504,-0.418727618290608
雨,1,8,-0.30939812889406504,-0.418727618290608
列,1,8,-0.30939812889406504,-0.418727618290608
風,8,45,-0.12463557320487517,-0.4317235545862818
事,7,40,-0.13347551143210445,-0.4343348486282295
雲,2,14,-0.24266119973337918,-0.4466729554346795
須,5,30,-0.16056481182358961,-0.44751204133192046
古,3,20,-0.21734055440485012,-0.4832141674127899
流,3,20,-0.21734055440485012,-0.4832141674127899
上,3,20,-0.21734055440485012,-0.4832141674127899
尊,1,9,-0.3650334915978428,-0.511942667618485
愧,1,9,-0.3650334915978428,-0.511942667618485
綸,1,9,-0.3650334915978428,-0.511942667618485
數,1,9,-0.3650334915978428,-0.511942667618485
香,1,9,-0.3650334915978428,-0.511942667618485
朝,4,26,-0.2040597838142455,-0.5201453177445435
會,4,26,-0.2040597838142455,-0.5201453177445435
五,2,15,-0.2778484958264542,-0.521760825415789
身,2,15,-0.2778484958264542,-0.521760825415789
一,8,47,-0.14925701744396047,-0.5231660036494562
世,2,16,-0.3097645629851824,-0.5928716105645419
醉,2,16,-0.3097645629851824,-0.5928716105645419
漏,1,10,-0.4120431947468264,-0.5971917147846031
氣,1,10,-0.4120431947468264,-0.5971917147846031
傾,1,10,-0.4120431947468264,-0.5971917147846031
直,1,10,-0.4120431947468264,-0.5971917147846031
靑,2,17,-0.3388606563435559,-0.6604671945272717
行,2,17,-0.3388606563435559,-0.6604671945272717
路,1,11,-0.45233376858161467,-0.6759523974249845
許,1,11,-0.45233376858161467,-0.6759523974249845
坐,1,11,-0.45233376858161467,-0.6759523974249845
長,1,11,-0.45233376858161467,-0.6759523974249845
中,3,24,-0.31013187302834044,-0.7269774727652395
忠,1,12,-0.48727907829580097,-0.7493270568171134
烏,1,12,-0.48727907829580097,-0.7493270568171134
今,2,19,-0.39000864939956337,-0.786600915670947
舌,0,5,-0.9885583386423011,-0.7866376635203738
秩,0,5,-0.9885583386423011,-0.7866376635203738
恢,0,5,-0.9885583386423011,-0.7866376635203738
脩,0,5,-0.9885583386423011,-0.7866376635203738
朋,0,5,-0.9885583386423011,-0.7866376635203738
到,0,5,-0.9885583386423011,-0.7866376635203738
補,0,5,-0.9885583386423011,-0.7866376635203738
