token,count_a,count_b,log_odds,z
蘭,3,16,-0.3019877141106919,-0.6346215043427501
白,6,28,-0.22396019266566825,-0.642421870533144
威,2,12,-0.3677439876500799,-0.6516569193249255
冠,2,12,-0.3677439876500799,-0.6516569193249255
官,7,32,-0.2116258277479348,-0.6521628389609928
秋,1,8,-0.5152197329982728,-0.7014713007921551
盟,1,8,-0.5152197329982728,-0.7014713007921551
作,1,8,-0.5152197329982728,-0.7014713007921551
情,1,8,-0.5152197329982728,-0.7014713007921551
良,1,8,-0.5152197329982728,-0.7014713007921551
法,1,8,-0.5152197329982728,-0.7014713007921551
腸,1,8,-0.5152197329982728,-0.7014713007921551
參,1,8,-0.5152197329982728,-0.7014713007921551
知,4,21,-0.29317124453387233,-0.7083957295174199
年,4,21,-0.29317124453387233,-0.7083957295174199
共,6,29,-0.24503268250907695,-0.709369687444012
契,6,29,-0.24503268250907695,-0.709369687444012
聲,2,13,-0.4108435385598135,-0.744567122494515
多,2,13,-0.4108435385598135,-0.744567122494515
應,2,13,-0.4108435385598135,-0.744567122494515
義,1,9,-0.5701980087604603,-0.8047277523938864
然,1,9,-0.5701980087604603,-0.8047277523938864
愧,1,9,-0.5701980087604603,-0.8047277523938864
題,2,14,-0.4494501689006798,-0.8320066590726665
乘,2,14,-0.4494501689006798,-0.8320066590726665
如,2,14,-0.4494501689006798,-0.8320066590726665
心,7,35,-0.26536895281553186,-0.8372705634252421
傾,1,10,-0.6166294492360427,-0.8995953347815275
府,1,10,-0.6166294492360427,-0.8995953347815275
托,1,10,-0.6166294492360427,-0.8995953347815275
神,1,10,-0.6166294492360427,-0.8995953347815275
直,1,10,-0.6166294492360427,-0.8995953347815275
金,4,24,-0.3684383142073653,-0.9233220651683117
古,3,20,-0.42460618658680804,-0.9492657797229477
外,0,5,-1.183055340899939,-0.9520617713500783
喝,0,5,-1.183055340899939,-0.9520617713500783
皁,0,5,-1.183055340899939,-0.9520617713500783
臭,0,5,-1.183055340899939,-0.9520617713500783
陽,0,5,-1.183055340899939,-0.9520617713500783
屬,0,5,-1.183055340899939,-0.9520617713500783
寀,0,5,-1.183055340899939,-0.9520617713500783
禮,0,5,-1.183055340899939,-0.9520617713500783
覺,0,5,-1.183055340899939,-0.9520617713500783
治,0,5,-1.183055340899939,-0.9520617713500783
凌,0,5,-1.183055340899939,-0.9520617713500783
歡,0,5,-1.183055340899939,-0.9520617713500783
小,0,5,-1.183055340899939,-0.9520617713500783
運,0,5,-1.183055340899939,-0.9520617713500783
帶,0,5,-1.183055340899939,-0.9520617713500783
亭,0,5,-1.183055340899939,-0.9520617713500783
憂,0,5,-1.183055340899939,-0.9520617713500783
曉,0,5,-1.183055340899939,-0.9520617713500783
磨,0,5,-1.183055340899939,-0.9520617713500783
秩,0,5,-1.183055340899939,-0.9520617713500783
恢,0,5,-1.183055340899939,-0.9520617713500783
使,0,5,-1.183055340899939,-0.9520617713500783
逢,0,5,-1.183055340899939,-0.9520617713500783
宜,0,5,-1.183055340899939,-0.9520617713500783
名,6,33,-0.3204025929666354,-0.9601803982507139
處,1,11,-0.6564072823506839,-0.9876151156859332
聯,1,11,-0.6564072823506839,-0.9876151156859332
石,1,11,-0.6564072823506839,-0.9876151156859332
論,1,11,-0.6564072823506839,-0.9876151156859332
聖,1,11,-0.6564072823506839,-0.9876151156859332
道,2,16,-0.5158213783561205,-0.9931886657081301
英,2,16,-0.5158213783561205,-0.9931886657081301
世,2,16,-0.5158213783561205,-0.9931886657081301
須,5,30,-0.3687864727471162,-1.0332809361755824
聊,0,6,-1.1831826652488076,-1.0430436603598205
襟,0,6,-1.1831826652488076,-1.0430436603598205
稀,0,6,-1.1831826652488076,-1.0430436603598205
休,0,6,-1.1831826652488076,-1.0430436603598205
鳴,0,6,-1.1831826652488076,-1.0430436603598205
識,0,6,-1.1831826652488076,-1.0430436603598205
閣,0,6,-1.1831826652488076,-1.0430436603598205
雪,0,6,-1.1831826652488076,-1.0430436603598205
馨,0,6,-1.1831826652488076,-1.0430436603598205
卵,0,6,-1.1831826652488076,-1.0430436603598205
國,0,6,-1.1831826652488076,-1.0430436603598205
議,0,6,-1.1831826652488076,-1.0430436603598205
下,0,6,-1.1831826652488076,-1.0430436603598205
班,1,12,-0.6908949952840642,-1.0699365845744762
忠,1,12,-0.6908949952840642,-1.0699365845744762
才,1,12,-0.6908949952840642,-1.0699365845744762
還,1,12,-0.6908949952840642,-1.0699365845744762
立,1,12,-0.6908949952840642,-1.0699365845744762
簿,0,7,-1.1833100201328577,-1.1267371828294823
湖,0,7,-1.1833100201328577,-1.1267371828294823
街,0,7,-1.1833100201328577,-1.1267371828294823
志,0,7,-1.1833100201328577,-1.1267371828294823
鵝,0,7,-1.1833100201328577,-1.1267371828294823
笑,0,7,-1.1833100201328577,-1.1267371828294823
子,0,7,-1.1833100201328577,-1.1267371828294823
終,0,7,-1.1833100201328577,-1.1267371828294823
談,0,7,-1.1833100201328577,-1.1267371828294823
虎,0,7,-1.1833100201328577,-1.1267371828294823
見,0,7,-1.1833100201328577,-1.1267371828294823
好,0,7,-1.1833100201328577,-1.1267371828294823
栢,0,7,-1.1833100201328577,-1.1267371828294823
只,0,7,-1.1833100201328577,-1.1267371828294823
言,2,18,-0.5709275289129003,-1.1395129490570528
成,1,13,-0.7211019007242694,-1.1474389624541252
肝,1,13,-0.7211019007242694,-1.1474389624541252
照,1,13,-0.7211019007242694,-1.1474389624541252
明,3,23,-0.49567594557519,-1.1541476100480017
空,0,8,-1.1834374055641108,-1.2046623852598286
去,0,8,-1.1834374055641108,-1.2046623852598286
氷,0,8,-1.1834374055641108,-1.2046623852598286
集,0,8,-1.1834374055641108,-1.2046623852598286
膽,0,8,-1.1834374055641108,-1.2046623852598286
懷,0,8,-1.1834374055641108,-1.2046623852598286
山,0,8,-1.1834374055641108,-1.2046623852598286
士,0,8,-1.1834374055641108,-1.2046623852598286
中,3,24,-0.5164244616224885,-1.2178249071327951
衣,1,14,-0.7477924973358672,-1.2208092904312318
樽,1,14,-0.7477924973358672,-1.2208092904312318
爲,2,20,-0.6174869363227691,-1.273989076607296
正,0,9,-1.1835648215545929,-1.2778749813829025
凜,0,9,-1.1835648215545929,-1.2778749813829025
評,0,9,-1.1835648215545929,-1.2778749813829025
面,1,15,-0.7715572710628162,-1.2905944204875426
寒,1,15,-0.7715572710628162,-1.2905944204875426
人,4,30,-0.4853372034976502,-1.2964445158159534
酒,3,26,-0.5543106031094469,-1.3393090629585997
誰,1,16,-0.7928600442744491,-1.3572366518669585
馬,2,22,-0.6573928285961887,-1.3987957292156064
摠,0,11,-1.1838197452613777,-1.4130482331720027
避,0,11,-1.1838197452613777,-1.4130482331720027
疏,0,11,-1.1838197452613777,-1.4130482331720027
莫,1,17,-0.8120705300766211,-1.4210987838923026
歸,0,12,-1.183947253001766,-1.476039710362005
柏,0,12,-1.183947253001766,-1.476039710362005
烏,0,13,-1.1840747913495528,-1.5364763354709838
薇,1,19,-0.8453540524474752,-1.5416396922561728
生,1,20,-0.8598721188884877,-1.598786066805049
頭,1,20,-0.8598721188884877,-1.598786066805049
垣,0,15,-1.18432995991557,-1.6507960066781244
鐵,0,17,-1.184585251055986,-1.757785372380085
諫,0,20,-1.1849684178050985,-1.9072026334647014
風,5,48,-0.6021856400379466,-1.9391402070455337
驄,0,25,-1.185607643296624,-2.1334676359552156
霜,2,37,-0.8395498779031634,-2.1437268712839987
