token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
朝,10,20,4.537205081669692,4.151961801951422,0.3852432797182699
氣,4,7,1.8148820326678765,1.4531866306829977,0.3616954019848788
漏,4,7,1.8148820326678765,1.4531866306829977,0.3616954019848788
聞,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
意,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
集,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
樂,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
去,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
堪,3,5,1.3611615245009074,1.0379904504878554,0.323171074013052
後,8,16,3.629764065335753,3.3215694415611376,0.3081946237746154
孤,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
松,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
存,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
耐,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
着,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
運,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
華,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
齊,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
儀,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
罷,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
到,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
至,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
微,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
眼,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
肅,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
節,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
寀,2,3,0.9074410163339383,0.6227942702927133,0.284646746041225
看,7,14,3.176043557168784,2.9063732613659954,0.26967029580278856
對,7,14,3.176043557168784,2.9063732613659954,0.26967029580278856
今,7,14,3.176043557168784,2.9063732613659954,0.26967029580278856
來,6,12,2.722323049001815,2.491177081170853,0.23114596783096175
人,11,23,4.99092558983666,4.774756072244135,0.21616951759252512
司,5,10,2.268602540834846,2.075980900975711,0.19262163985913494
許,4,8,1.8148820326678765,1.6607847207805688,0.1540973118873077
歸,4,8,1.8148820326678765,1.6607847207805688,0.1540973118873077
長,4,8,1.8148820326678765,1.6607847207805688,0.1540973118873077
暇,4,8,1.8148820326678765,1.6607847207805688,0.1540973118873077
常,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
盟,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
良,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
向,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
作,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
法,3,6,1.3611615245009074,1.2455885405854266,0.11557298391548088
